k nbComp temps
318 475000 0.004891
317 475000 0.00489
316 475000 0.004902
315 475000 0.004895
314 475000 0.004883
313 475000 0.006043
312 475000 0.00534
311 475000 0.005087
310 475000 0.004897
309 475000 0.00487
308 475000 0.004896
307 475000 0.004886
306 475000 0.004882
305 475000 0.004887
304 475000 0.006065
303 475000 0.005281
302 475000 0.005029
301 475000 0.004861
300 475000 0.004882
299 475000 0.004913
298 475000 0.00488
297 475000 0.004873
296 475000 0.004861
295 475000 0.005966
294 475000 0.005424
293 475000 0.005046
292 475000 0.0049
291 475000 0.004899
290 475000 0.004909
289 475000 0.004865
288 475000 0.004915
287 475000 0.004885
286 475000 0.006113
285 475000 0.005192
284 475000 0.005057
283 475000 0.004897
282 475000 0.004868
281 475000 0.004888
280 475000 0.004904
279 475000 0.004907
278 475000 0.004909
277 475000 0.005419
276 475000 0.005252
275 475000 0.004962
274 475000 0.004929
273 475000 0.004885
272 475000 0.004965
271 475000 0.004901
270 475000 0.004912
269 475000 0.004972
268 475000 0.005422
267 475000 0.005217
266 475000 0.005006
265 475000 0.004904
264 475000 0.004918
263 475000 0.004892
262 475000 0.005156
261 475000 0.005055
260 475000 0.00516
259 475000 0.005521
258 475000 0.00513
257 475000 0.004984
256 475000 0.004911
255 475000 0.004932
254 475000 0.005162
253 475000 0.005052
252 475000 0.005041
251 475000 0.005312
250 475000 0.005342
249 475000 0.004988
248 475000 0.004943
247 475000 0.004931
246 475000 0.00491
245 475000 0.00512
244 475000 0.005055
243 475000 0.005191
242 475000 0.00552
241 475000 0.005315
240 475000 0.004891
239 475000 0.004912
238 475000 0.004901
237 475000 0.00516
236 475000 0.005051
235 475000 0.005119
234 475000 0.005246
233 475000 0.005486
232 475000 0.004978
231 475000 0.004902
230 475000 0.004942
229 475000 0.004917
228 475000 0.004955
227 475000 0.004887
226 475000 0.005152
225 475000 0.005505
224 475000 0.005037
223 475000 0.004983
222 475000 0.005041
221 475000 0.004908
220 475000 0.004946
219 475000 0.00487
218 475000 0.005176
217 475000 0.005307
216 475000 0.005361
215 475000 0.005118
214 475000 0.005198
213 475000 0.00518
212 475000 0.004959
211 475000 0.004879
210 475000 0.004936
209 475000 0.004954
208 475000 0.005487
207 475000 0.005109
206 475000 0.004923
205 475000 0.004882
204 475000 0.00493
203 475000 0.004909
202 475000 0.004879
201 475000 0.005074
200 475000 0.005291
199 475000 0.005359
198 475000 0.00496
197 475000 0.00491
196 475000 0.004879
195 475000 0.004877
194 475000 0.004894
193 475000 0.004898
192 475000 0.004976
191 475000 0.005381
190 475000 0.005365
189 475000 0.004995
188 475000 0.004884
187 475000 0.004852
186 475000 0.004912
185 475000 0.004884
184 475000 0.004877
183 475000 0.00488
182 475000 0.005412
181 475000 0.00523
180 475000 0.004992
179 475000 0.004889
178 475000 0.004874
177 475000 0.004889
176 475000 0.004883
175 475000 0.004889
174 475000 0.004906
173 475000 0.005441
172 475000 0.005244
171 475000 0.004965
170 475000 0.004868
169 475000 0.004876
168 475000 0.004924
167 475000 0.004881
166 475000 0.004901
165 475000 0.004882
164 475000 0.005406
163 475000 0.005222
162 475000 0.004966
161 475000 0.004922
160 475000 0.004878
159 475000 0.004894
158 475000 0.004907
157 475000 0.004879
156 475000 0.004889
155 475000 0.005406
154 475000 0.005226
153 475000 0.004977
152 475000 0.004897
151 475000 0.004858
150 475000 0.004896
149 475000 0.004895
148 475000 0.004863
147 475000 0.004872
146 475000 0.005406
145 475000 0.005285
144 475000 0.004965
143 475000 0.004886
142 475000 0.004873
141 475000 0.004896
140 475000 0.004885
139 475000 0.004909
138 475000 0.004889
137 475000 0.005434
136 475000 0.005305
135 475000 0.004968
134 475000 0.004904
133 475000 0.004897
132 475000 0.004901
131 475000 0.004891
130 475000 0.004884
129 475000 0.004962
128 475000 0.005449
127 475000 0.00516
126 475000 0.004983
125 475000 0.004902
124 475000 0.004868
123 475000 0.004921
122 475000 0.004899
121 475000 0.004866
120 475000 0.00489
119 475000 0.005391
118 475000 0.005257
117 475000 0.004947
116 475000 0.004875
115 475000 0.004901
114 475000 0.004903
113 475000 0.004888
112 475000 0.004872
111 475000 0.004872
110 475000 0.005423
109 475000 0.005262
108 475000 0.004974
107 475000 0.004895
106 475000 0.0049
105 475000 0.004896
104 475000 0.004903
103 475000 0.004872
102 475000 0.00486
101 475000 0.005425
100 475000 0.005227
99 475000 0.004963
98 475000 0.0049
97 475000 0.004875
96 475000 0.004907
95 475000 0.004874
94 475000 0.004884
93 475000 0.004869
92 475000 0.005423
91 475000 0.005257
90 475000 0.005004
89 475000 0.004914
88 475000 0.004864
87 475000 0.004889
86 475000 0.004883
85 475000 0.004881
84 475000 0.004929
83 475000 0.005412
82 475000 0.005252
81 475000 0.004958
80 475000 0.004876
79 475000 0.004876
78 475000 0.004886
77 475000 0.004898
76 475000 0.004882
75 475000 0.0049
74 475000 0.005454
73 475000 0.005252
72 475000 0.004949
71 475000 0.00489
70 475000 0.00486
69 475000 0.004902
68 475000 0.004856
67 475000 0.004865
66 475000 0.004917
65 475000 0.005423
64 475000 0.005254
63 475000 0.004979
62 475000 0.004943
61 475000 0.004863
60 475000 0.004906
59 475000 0.004899
58 475000 0.004881
57 475000 0.004889
56 475000 0.005413
55 475000 0.005234
54 475000 0.004948
53 475000 0.004893
52 475000 0.0049
51 475000 0.004882
50 475000 0.004882
49 475000 0.004871
48 475000 0.004859
47 475000 0.005419
46 475000 0.005286
45 475000 0.004971
44 475000 0.004894
43 475000 0.004857
42 475000 0.0049
41 475000 0.004904
40 475000 0.004893
39 475000 0.004908
38 475000 0.005422
37 475000 0.005208
36 475000 0.004971
35 475000 0.004928
34 475000 0.004878
33 475000 0.004923
32 475000 0.004885
31 475000 0.004876
30 475000 0.004885
29 475000 0.005405
28 475000 0.005243
27 475000 0.004964
26 475000 0.004897
25 475000 0.004876
24 475000 0.004909
23 475000 0.004891
22 475000 0.004898
21 475000 0.004916
20 475000 0.005428
19 475002 0.005255
18 475004 0.00497
17 911709 0.009418
16 682476 0.008364
15 3422578 0.141557
