k nbComp temps
680 475000 0.006723
679 475000 0.006599
678 475000 0.006587
677 475000 0.006612
676 475000 0.006611
675 475000 0.006621
674 475000 0.00738
673 475000 0.006689
672 475000 0.006596
671 475000 0.006593
670 475000 0.006629
669 475000 0.006603
668 475000 0.00665
667 475000 0.007474
666 475000 0.00675
665 475000 0.006586
664 475000 0.006577
663 475000 0.006623
662 475000 0.006598
661 475000 0.006638
660 475000 0.007365
659 475000 0.006712
658 475000 0.006581
657 475000 0.006654
656 475000 0.006634
655 475000 0.006615
654 475000 0.006625
653 475000 0.007447
652 475000 0.006742
651 475000 0.006591
650 475000 0.006597
649 475000 0.006618
648 475000 0.006613
647 475000 0.006624
646 475000 0.007408
645 475000 0.006761
644 475000 0.006606
643 475000 0.006617
642 475000 0.006626
641 475000 0.006579
640 475000 0.006657
639 475000 0.007394
638 475000 0.006679
637 475000 0.006579
636 475000 0.006584
635 475000 0.006604
634 475000 0.006624
633 475000 0.006682
632 475000 0.007418
631 475000 0.006716
630 475000 0.006594
629 475000 0.006596
628 475000 0.006579
627 475000 0.006544
626 475000 0.006593
625 475000 0.007464
624 475000 0.006716
623 475000 0.006622
622 475000 0.006593
621 475000 0.006633
620 475000 0.006566
619 475000 0.006603
618 475000 0.007375
617 475000 0.006725
616 475000 0.006734
615 475000 0.006985
614 475000 0.006834
613 475000 0.006692
612 475000 0.006785
611 475000 0.007376
610 475000 0.006718
609 475000 0.006643
608 475000 0.006569
607 475000 0.006586
606 475000 0.006605
605 475000 0.007289
604 475000 0.00682
603 475000 0.006628
602 475000 0.006565
601 475000 0.006619
600 475000 0.006578
599 475000 0.006622
598 475000 0.007429
597 475000 0.006705
596 475000 0.006637
595 475000 0.006549
594 475000 0.006599
593 475000 0.006623
592 475000 0.006652
591 475000 0.00749
590 475000 0.006714
589 475000 0.006604
588 475000 0.00659
587 475000 0.006612
586 475000 0.006623
585 475000 0.006642
584 475000 0.007401
583 475000 0.006767
582 475000 0.006589
581 475000 0.006603
580 475000 0.006593
579 475000 0.006594
578 475000 0.006641
577 475000 0.007428
576 475000 0.006758
575 475000 0.00657
574 475000 0.006591
573 475000 0.006587
572 475000 0.006627
571 475000 0.00664
570 475000 0.007385
569 475000 0.006675
568 475000 0.006609
567 475000 0.006594
566 475000 0.006579
565 475000 0.006576
564 475000 0.006637
563 475000 0.007427
562 475000 0.006722
561 475000 0.006593
560 475000 0.006603
559 475000 0.006633
558 475000 0.006604
557 475000 0.006601
556 475000 0.007481
555 475000 0.006746
554 475000 0.006621
553 475000 0.006588
552 475000 0.006621
551 475000 0.00659
550 475000 0.006625
549 475000 0.007401
548 475000 0.00671
547 475000 0.006669
546 475000 0.006615
545 475000 0.006588
544 475000 0.006552
543 475000 0.006634
542 475000 0.007439
541 475000 0.006783
540 475000 0.006589
539 475000 0.006598
538 475000 0.006598
537 475000 0.0066
536 475000 0.006638
535 475000 0.007383
534 475000 0.006739
533 475000 0.006617
532 475000 0.006587
531 475000 0.006608
530 475000 0.006588
529 475000 0.006617
528 475000 0.007386
527 475000 0.006706
526 475000 0.006599
525 475000 0.00657
524 475000 0.006644
523 475000 0.0066
522 475000 0.006588
521 475000 0.007397
520 475000 0.006699
519 475000 0.006574
518 475000 0.006621
517 475000 0.006636
516 475000 0.006587
515 475000 0.006644
514 475000 0.007384
513 475000 0.006692
512 475000 0.006575
511 475000 0.006588
510 475000 0.00661
509 475000 0.006577
508 475000 0.006591
507 475000 0.007434
506 475000 0.006716
505 475000 0.006549
504 475000 0.006571
503 475000 0.00659
502 475000 0.006581
501 475000 0.006597
500 475000 0.007427
499 475000 0.006728
498 475000 0.006577
497 475000 0.006577
496 475000 0.006603
495 475000 0.006617
494 475000 0.006621
493 475000 0.007386
492 475000 0.00669
491 475000 0.006598
490 475000 0.006572
489 475000 0.006621
488 475000 0.006625
487 475000 0.006621
486 475000 0.00739
485 475000 0.006721
484 475000 0.006625
483 475000 0.006592
482 475000 0.006613
481 475000 0.006657
480 475000 0.006621
479 475000 0.007412
478 475000 0.006702
477 475000 0.006605
476 475000 0.006561
475 475000 0.006611
474 475000 0.006582
473 475000 0.006664
472 475000 0.007405
471 475000 0.006695
470 475000 0.006567
469 475000 0.006564
468 475000 0.006597
467 475000 0.006582
466 475000 0.006616
465 475000 0.007426
464 475000 0.00673
463 475000 0.006635
462 475000 0.006542
461 475000 0.006607
460 475000 0.006649
459 475000 0.006624
458 475000 0.007394
457 475000 0.006711
456 475000 0.006572
455 475000 0.006597
454 475000 0.006581
453 475000 0.006589
452 475000 0.006627
451 475000 0.007411
450 475000 0.00674
449 475000 0.006583
448 475000 0.006584
447 475000 0.006576
446 475000 0.006627
445 475000 0.00662
444 475000 0.00742
443 475000 0.006739
442 475000 0.006588
441 475000 0.006538
440 475000 0.006594
439 475000 0.00659
438 475000 0.00662
437 475000 0.007451
436 475000 0.006745
435 475000 0.006586
434 475000 0.006586
433 475000 0.006607
432 475000 0.006633
431 475000 0.006642
430 475000 0.007399
429 475000 0.006733
428 475000 0.00658
427 475000 0.006572
426 475000 0.006547
425 475000 0.006616
424 475000 0.006634
423 475000 0.007393
422 475000 0.006684
421 475000 0.006588
420 475000 0.0066
419 475000 0.00659
418 475000 0.00659
417 475000 0.006646
416 475000 0.007372
415 475000 0.006712
414 475000 0.006591
413 475000 0.006556
412 475000 0.006599
411 475000 0.006578
410 475000 0.006644
409 475000 0.00738
408 475000 0.006732
407 475000 0.006633
406 475000 0.006573
405 475000 0.006588
404 475000 0.006615
403 475000 0.006618
402 475000 0.007402
401 475000 0.006681
400 475000 0.006567
399 475000 0.006606
398 475000 0.006585
397 475000 0.006557
396 475000 0.006617
395 475000 0.007421
394 475000 0.006751
393 475000 0.006589
392 475000 0.006684
391 475000 0.007011
390 475000 0.006856
389 475000 0.006672
388 475000 0.007429
387 475000 0.006744
386 475000 0.00663
385 475000 0.006554
384 475000 0.006595
383 475000 0.006577
382 475000 0.007234
381 475000 0.006994
380 475000 0.006606
379 475000 0.006592
378 475000 0.006621
377 475000 0.00657
376 475000 0.006643
375 475000 0.00744
374 475000 0.006735
373 475000 0.006616
372 475000 0.006595
371 475000 0.006576
370 475000 0.006569
369 475000 0.006613
368 475000 0.007402
367 475000 0.006726
366 475000 0.006629
365 475000 0.006624
364 475000 0.006603
363 475000 0.006571
362 475000 0.006647
361 475000 0.007382
360 475000 0.006725
359 475000 0.006636
358 475000 0.006606
357 475000 0.006621
356 475000 0.006602
355 475000 0.006627
354 475000 0.007388
353 475000 0.006702
352 475000 0.006586
351 475000 0.006576
350 475000 0.006583
349 475000 0.006615
348 475000 0.006632
347 475000 0.007467
346 475000 0.006744
345 475000 0.006599
344 475000 0.006569
343 475000 0.006562
342 475000 0.00656
341 475000 0.00661
340 475000 0.007423
339 475000 0.00673
338 475000 0.006624
337 475000 0.006636
336 475000 0.006616
335 475000 0.006617
334 475000 0.0066
333 475000 0.007432
332 475000 0.006871
331 475000 0.006576
330 475000 0.006565
329 475000 0.006634
328 475000 0.006601
327 475000 0.006595
326 475000 0.007396
325 475000 0.006735
324 475000 0.006597
323 475000 0.006582
322 475000 0.006583
321 475000 0.006584
320 475000 0.006615
319 475000 0.007398
318 475000 0.006686
317 475000 0.006579
316 475000 0.006586
315 475000 0.006588
314 475000 0.00657
313 475000 0.00664
312 475000 0.007429
311 475000 0.006727
310 475000 0.006585
309 475000 0.006524
308 475000 0.006572
307 475000 0.006572
306 475000 0.006603
305 475000 0.007421
304 475000 0.006727
303 475000 0.006598
302 475000 0.006621
301 475000 0.006596
300 475000 0.006576
299 475000 0.006594
298 475000 0.007415
297 475000 0.006741
296 475000 0.006577
295 475000 0.006578
294 475000 0.006603
293 475000 0.006566
292 475000 0.006643
291 475000 0.007427
290 475000 0.006714
289 475000 0.006587
288 475000 0.006619
287 475000 0.006605
286 475000 0.006589
285 475000 0.006642
284 475000 0.007392
283 475000 0.006702
282 475000 0.00659
281 475000 0.006562
280 475000 0.006623
279 475000 0.006584
278 475000 0.00662
277 475000 0.007433
276 475000 0.006709
275 475000 0.006589
274 475000 0.006571
273 475000 0.006634
272 475000 0.006597
271 475000 0.006645
270 475000 0.007444
269 475000 0.006725
268 475000 0.006599
267 475000 0.00661
266 475000 0.00658
265 475000 0.006627
264 475000 0.006653
263 475000 0.007434
262 475000 0.006771
261 475000 0.006574
260 475000 0.006565
259 475000 0.006604
258 475000 0.006568
257 475000 0.006644
256 475000 0.007395
255 475000 0.006717
254 475000 0.006593
253 475000 0.006581
252 475000 0.006611
251 475000 0.006657
250 475000 0.006629
249 475000 0.007376
248 475000 0.006756
247 475000 0.006602
246 475000 0.006671
245 475000 0.006646
244 475000 0.006599
243 475000 0.006617
242 475000 0.007426
241 475000 0.006742
240 475000 0.006613
