k nbComp temps
680 475000 0.00518
679 475000 0.005119
678 475000 0.005129
677 475000 0.005255
676 475000 0.006351
675 475000 0.005194
674 475000 0.005261
673 475000 0.005133
672 475000 0.005128
671 475000 0.00515
670 475000 0.005145
669 475000 0.005197
668 475000 0.005859
667 475000 0.005872
666 475000 0.005269
665 475000 0.005119
664 475000 0.005128
663 475000 0.005138
662 475000 0.005131
661 475000 0.005128
660 475000 0.005332
659 475000 0.006376
658 475000 0.005351
657 475000 0.005157
656 475000 0.005124
655 475000 0.005133
654 475000 0.005132
653 475000 0.005132
652 475000 0.005259
651 475000 0.006312
650 475000 0.005313
649 475000 0.005125
648 475000 0.005126
647 475000 0.005128
646 475000 0.005133
645 475000 0.005135
644 475000 0.005235
643 475000 0.006076
642 475000 0.005516
641 475000 0.005264
640 475000 0.005115
639 475000 0.005139
638 475000 0.005138
637 475000 0.005137
636 475000 0.005156
635 475000 0.005507
634 475000 0.006189
633 475000 0.005367
632 475000 0.005162
631 475000 0.005122
630 475000 0.005127
629 475000 0.005115
628 475000 0.005129
627 475000 0.005277
626 475000 0.006364
625 475000 0.005317
624 475000 0.005127
623 475000 0.005131
622 475000 0.005148
621 475000 0.005129
620 475000 0.005131
619 475000 0.005231
618 475000 0.006231
617 475000 0.005291
616 475000 0.005301
615 475000 0.005116
614 475000 0.005119
613 475000 0.00513
612 475000 0.005122
611 475000 0.005136
610 475000 0.005589
609 475000 0.006156
608 475000 0.00535
607 475000 0.005171
606 475000 0.005123
605 475000 0.005129
604 475000 0.005127
603 475000 0.005121
602 475000 0.005267
601 475000 0.006325
600 475000 0.005298
599 475000 0.005136
598 475000 0.005132
597 475000 0.005126
596 475000 0.005136
595 475000 0.005133
594 475000 0.005212
593 475000 0.005984
592 475000 0.005722
591 475000 0.005267
590 475000 0.005139
589 475000 0.00512
588 475000 0.005134
587 475000 0.00516
586 475000 0.00513
585 475000 0.005431
584 475000 0.006265
583 475000 0.005358
582 475000 0.005143
581 475000 0.005149
580 475000 0.005146
579 475000 0.00513
578 475000 0.005123
577 475000 0.005237
576 475000 0.006354
575 475000 0.005249
574 475000 0.005184
573 475000 0.005131
572 475000 0.005117
571 475000 0.005133
570 475000 0.005384
569 475000 0.005218
568 475000 0.006184
567 475000 0.005393
566 475000 0.005266
565 475000 0.005145
564 475000 0.005119
563 475000 0.005121
562 475000 0.005125
561 475000 0.005131
560 475000 0.005534
559 475000 0.006191
558 475000 0.005355
557 475000 0.005146
556 475000 0.005126
555 475000 0.005134
554 475000 0.00512
553 475000 0.005132
552 475000 0.005242
551 475000 0.006297
550 475000 0.005307
549 475000 0.005128
548 475000 0.005116
547 475000 0.005149
546 475000 0.005147
545 475000 0.005123
544 475000 0.005238
543 475000 0.005922
542 475000 0.005765
541 475000 0.005257
540 475000 0.005121
539 475000 0.00513
538 475000 0.005142
537 475000 0.005125
536 475000 0.005118
535 475000 0.005427
534 475000 0.005422
533 475000 0.005288
532 475000 0.005161
531 475000 0.005138
530 475000 0.005131
529 475000 0.005122
528 475000 0.005126
527 475000 0.005126
526 475000 0.005301
525 475000 0.006277
524 475000 0.005369
523 475000 0.00514
522 475000 0.005124
521 475000 0.005127
520 475000 0.005126
519 475000 0.005142
518 475000 0.005225
517 475000 0.006269
516 475000 0.005166
515 475000 0.005254
514 475000 0.005139
513 475000 0.005133
512 475000 0.005135
511 475000 0.00513
510 475000 0.005163
509 475000 0.005645
508 475000 0.006143
507 475000 0.005369
506 475000 0.005131
505 475000 0.005125
504 475000 0.005128
503 475000 0.005127
502 475000 0.00512
501 475000 0.005268
500 475000 0.006298
499 475000 0.005307
498 475000 0.005158
497 475000 0.005125
496 475000 0.005115
495 475000 0.005237
494 475000 0.005117
493 475000 0.005198
492 475000 0.005953
491 475000 0.005726
490 475000 0.005288
489 475000 0.005122
488 475000 0.005117
487 475000 0.005172
486 475000 0.005125
485 475000 0.005132
484 475000 0.005421
483 475000 0.006268
482 475000 0.00539
481 475000 0.005151
480 475000 0.00512
479 475000 0.005146
478 475000 0.005132
477 475000 0.005114
476 475000 0.005251
475 475000 0.006303
474 475000 0.005313
473 475000 0.005136
472 475000 0.005142
471 475000 0.005122
470 475000 0.005133
469 475000 0.005124
468 475000 0.005202
467 475000 0.006024
466 475000 0.005635
465 475000 0.005264
464 475000 0.005144
463 475000 0.005142
462 475000 0.005127
461 475000 0.005134
460 475000 0.005134
459 475000 0.005464
458 475000 0.006219
457 475000 0.005372
456 475000 0.005153
455 475000 0.005122
454 475000 0.005128
453 475000 0.00513
452 475000 0.005138
451 475000 0.005264
450 475000 0.006339
449 475000 0.005327
448 475000 0.005157
447 475000 0.005138
446 475000 0.005123
445 475000 0.005156
444 475000 0.005139
443 475000 0.005229
442 475000 0.006053
