k nbComp temps
680 475000 0.005273
679 475000 0.004864
678 475000 0.004776
677 475000 0.004805
676 475000 0.004772
675 475000 0.004787
674 475000 0.004777
673 475000 0.004794
672 475000 0.00516
671 475000 0.005292
670 475000 0.004867
669 475000 0.004792
668 475000 0.00478
667 475000 0.004863
666 475000 0.004775
665 475000 0.004781
664 475000 0.004819
663 475000 0.005244
662 475000 0.005323
661 475000 0.004932
660 475000 0.004802
659 475000 0.004815
658 475000 0.004784
657 475000 0.00477
656 475000 0.004776
655 475000 0.00479
654 475000 0.005194
653 475000 0.005279
652 475000 0.004886
651 475000 0.004773
650 475000 0.004777
649 475000 0.004813
648 475000 0.004782
647 475000 0.00478
646 475000 0.004764
645 475000 0.005201
644 475000 0.005283
643 475000 0.004895
642 475000 0.004778
641 475000 0.004763
640 475000 0.004796
639 475000 0.004809
638 475000 0.004793
637 475000 0.004795
636 475000 0.005182
635 475000 0.005286
634 475000 0.004888
633 475000 0.004796
632 475000 0.004771
631 475000 0.004768
630 475000 0.004782
629 475000 0.004793
628 475000 0.004778
627 475000 0.005193
626 475000 0.005281
625 475000 0.004898
624 475000 0.004786
623 475000 0.004768
622 475000 0.004771
621 475000 0.004798
620 475000 0.004767
619 475000 0.004807
618 475000 0.005191
617 475000 0.005295
616 475000 0.004892
615 475000 0.004781
614 475000 0.004772
613 475000 0.004785
612 475000 0.004789
611 475000 0.004765
610 475000 0.004771
609 475000 0.005193
608 475000 0.005316
607 475000 0.004887
606 475000 0.00478
605 475000 0.004781
604 475000 0.004768
603 475000 0.004807
602 475000 0.004771
601 475000 0.004776
600 475000 0.005206
599 475000 0.005271
598 475000 0.004895
597 475000 0.004781
596 475000 0.004789
595 475000 0.004767
594 475000 0.004795
593 475000 0.004784
592 475000 0.004811
591 475000 0.005197
590 475000 0.005301
589 475000 0.004888
588 475000 0.004785
587 475000 0.004778
586 475000 0.00477
585 475000 0.004802
584 475000 0.004769
583 475000 0.004769
582 475000 0.0052
581 475000 0.005313
580 475000 0.00489
579 475000 0.004785
578 475000 0.004774
577 475000 0.004994
576 475000 0.004798
575 475000 0.00477
574 475000 0.0048
573 475000 0.005278
572 475000 0.00529
571 475000 0.004881
570 475000 0.004789
569 475000 0.004775
568 475000 0.004777
567 475000 0.00479
566 475000 0.004786
565 475000 0.004794
564 475000 0.00519
563 475000 0.005295
562 475000 0.004884
561 475000 0.004785
560 475000 0.004784
559 475000 0.004776
558 475000 0.004787
557 475000 0.004789
556 475000 0.004764
555 475000 0.005219
554 475000 0.005333
553 475000 0.004856
552 475000 0.004788
551 475000 0.004795
550 475000 0.004778
549 475000 0.004804
548 475000 0.00479
547 475000 0.004778
546 475000 0.005201
545 475000 0.005317
544 475000 0.004848
543 475000 0.004813
542 475000 0.004787
541 475000 0.004771
540 475000 0.004787
539 475000 0.004781
538 475000 0.004767
537 475000 0.005176
536 475000 0.005322
535 475000 0.004842
534 475000 0.004781
533 475000 0.004796
532 475000 0.004789
531 475000 0.004778
530 475000 0.004768
529 475000 0.004776
528 475000 0.005174
527 475000 0.005283
526 475000 0.004875
525 475000 0.004799
524 475000 0.004832
523 475000 0.004773
522 475000 0.004805
521 475000 0.004804
520 475000 0.004778
519 475000 0.005238
518 475000 0.005286
517 475000 0.004958
516 475000 0.00486
515 475000 0.004823
514 475000 0.004801
513 475000 0.004777
512 475000 0.004777
511 475000 0.004767
510 475000 0.005261
509 475000 0.005265
508 475000 0.004889
507 475000 0.004812
506 475000 0.004795
505 475000 0.00477
504 475000 0.004769
503 475000 0.004768
502 475000 0.004829
501 475000 0.005199
500 475000 0.005295
499 475000 0.005101
498 475000 0.004864
497 475000 0.004848
496 475000 0.004789
495 475000 0.004944
494 475000 0.005047
493 475000 0.005049
492 475000 0.005116
491 475000 0.005278
490 475000 0.00486
489 475000 0.004838
488 475000 0.004791
487 475000 0.004766
486 475000 0.0048
485 475000 0.004781
484 475000 0.004753
483 475000 0.004987
482 475000 0.005266
481 475000 0.004833
480 475000 0.004835
479 475000 0.004796
478 475000 0.004773
477 475000 0.004784
476 475000 0.004786
475 475000 0.004868
474 475000 0.005044
473 475000 0.005268
472 475000 0.004864
471 475000 0.004813
470 475000 0.004796
469 475000 0.004778
468 475000 0.004784
467 475000 0.00477
466 475000 0.004775
465 475000 0.005095
464 475000 0.005256
463 475000 0.004867
462 475000 0.004796
461 475000 0.004793
460 475000 0.004776
459 475000 0.004796
458 475000 0.004773
457 475000 0.004773
456 475000 0.005156
455 475000 0.005248
454 475000 0.004903
453 475000 0.004785
452 475000 0.004809
451 475000 0.004779
450 475000 0.004808
449 475000 0.004811
448 475000 0.004771
447 475000 0.005175
446 475000 0.005311
445 475000 0.004903
444 475000 0.004788
443 475000 0.004779
442 475000 0.004772
441 475000 0.00478
440 475000 0.004775
439 475000 0.004775
438 475000 0.0052
437 475000 0.005335
436 475000 0.004902
435 475000 0.004763
434 475000 0.004766
433 475000 0.004773
432 475000 0.004791
431 475000 0.004762
430 475000 0.004788
429 475000 0.005184
428 475000 0.005327
427 475000 0.00488
426 475000 0.004782
425 475000 0.00477
424 475000 0.004777
423 475000 0.004781
422 475000 0.004781
421 475000 0.00478
420 475000 0.005209
419 475000 0.005326
418 475000 0.004876
417 475000 0.004789
416 475000 0.004764
415 475000 0.00476
414 475000 0.004779
413 475000 0.004793
412 475000 0.004774
411 475000 0.005255
410 475000 0.005345
409 475000 0.004858
408 475000 0.00477
407 475000 0.004777
406 475000 0.004769
405 475000 0.004806
404 475000 0.004785
403 475000 0.004767
402 475000 0.005191
401 475000 0.005313
400 475000 0.004882
399 475000 0.004779
398 475000 0.004789
397 475000 0.004795
396 475000 0.004774
395 475000 0.004788
394 475000 0.004772
393 475000 0.005185
392 475000 0.005298
391 475000 0.004874
390 475000 0.004783
389 475000 0.004771
388 475000 0.004769
387 475000 0.004786
386 475000 0.004778
385 475000 0.004799
384 475000 0.005197
383 475000 0.005327
382 475000 0.004865
381 475000 0.004768
380 475000 0.004768
379 475000 0.004784
378 475000 0.004795
377 475000 0.004774
376 475000 0.004779
375 475000 0.005191
374 475000 0.00531
373 475000 0.00488
372 475000 0.004795
371 475000 0.004802
370 475000 0.004778
369 475000 0.004875
368 475000 0.004776
367 475000 0.004855
366 475000 0.005249
365 475000 0.005255
364 475000 0.004903
363 475000 0.004784
362 475000 0.004825
361 475000 0.004796
360 475000 0.004763
359 475000 0.004794
358 475000 0.004776
357 475000 0.005205
356 475000 0.005235
355 475000 0.004886
354 475000 0.004791
353 475000 0.004795
352 475000 0.004778
351 475000 0.004783
350 475000 0.004776
349 475000 0.004764
348 475000 0.005192
347 475000 0.005279
346 475000 0.004887
345 475000 0.004781
344 475000 0.004771
343 475000 0.004786
342 475000 0.00478
341 475000 0.004762
340 475000 0.004773
339 475000 0.005194
338 475000 0.005298
337 475000 0.004875
336 475000 0.00481
335 475000 0.00479
334 475000 0.004791
333 475000 0.004787
332 475000 0.004787
331 475000 0.004761
330 475000 0.005182
329 475000 0.005326
328 475000 0.004896
327 475000 0.00478
326 475000 0.00476
325 475000 0.004774
324 475000 0.004771
323 475000 0.004781
322 475000 0.004789
321 475000 0.005198
320 475000 0.005311
319 475000 0.004878
318 475000 0.004785
317 475000 0.004767
316 475000 0.004762
315 475000 0.005068
314 475000 0.005057
313 475000 0.005049
312 475000 0.005301
311 475000 0.005076
310 475000 0.004887
309 475000 0.0048
308 475000 0.004771
307 475000 0.004792
306 475000 0.00476
305 475000 0.004769
304 475000 0.004786
303 475000 0.005207
302 475000 0.005269
301 475000 0.004893
300 475000 0.00479
299 475000 0.00477
298 475000 0.004772
297 475000 0.004832
296 475000 0.004784
295 475000 0.00479
294 475000 0.005182
293 475000 0.005324
292 475000 0.00486
291 475000 0.004781
290 475000 0.004772
289 475000 0.004771
288 475000 0.00482
287 475000 0.004764
286 475000 0.004775
285 475000 0.005198
284 475000 0.005293
283 475000 0.004867
282 475000 0.004816
281 475000 0.004761
280 475000 0.004766
279 475000 0.004822
278 475000 0.004768
277 475000 0.004772
276 475000 0.005213
275 475000 0.005313
274 475000 0.004854
273 475000 0.004779
272 475000 0.00479
271 475000 0.004793
270 475000 0.004801
269 475000 0.004774
268 475000 0.004779
267 475000 0.00519
266 475000 0.005297
265 475000 0.00488
264 475000 0.004798
263 475000 0.004786
262 475000 0.004767
261 475000 0.0048
260 475000 0.004855
259 475000 0.00477
258 475000 0.005246
257 475000 0.005331
256 475000 0.004849
255 475000 0.004817
254 475000 0.004816
253 475000 0.004836
252 475000 0.004807
251 475000 0.004794
250 475000 0.004783
249 475000 0.005182
248 475000 0.005259
247 475000 0.004868
246 475000 0.004797
245 475000 0.004796
244 475000 0.004774
243 475000 0.004784
242 475000 0.004769
241 475000 0.00476
240 475000 0.005228
239 475000 0.005302
238 475000 0.0049
237 475000 0.004783
236 475000 0.004837
235 475000 0.004816
234 475000 0.004759
233 475000 0.004782
232 475000 0.004782
231 475000 0.005243
230 475000 0.005293
229 475000 0.00489
228 475000 0.004814
227 475000 0.004778
226 475000 0.00479
225 475000 0.004775
224 475000 0.004762
223 475000 0.004771
222 475000 0.005248
221 475000 0.005262
220 475000 0.004867
219 475000 0.004798
218 475000 0.004771
217 475000 0.004761
216 475000 0.004807
215 475000 0.004772
214 475000 0.004763
213 475000 0.005185
212 475000 0.005263
211 475000 0.00488
210 475000 0.004797
209 475000 0.004759
208 475000 0.004768
207 475000 0.004784
206 475000 0.004789
205 475000 0.004769
204 475000 0.005176
203 475000 0.005252
202 475000 0.004893
201 475000 0.004843
200 475000 0.004776
199 475000 0.004783
198 475000 0.004783
197 475000 0.00477
196 475000 0.004766
195 475000 0.005191
194 475000 0.005303
193 475000 0.005039
192 475000 0.005074
191 475000 0.00504
190 475000 0.004822
189 475000 0.00483
188 475000 0.004814
187 475000 0.004762
186 475000 0.0053
185 475000 0.005102
184 475000 0.004893
183 475000 0.004796
182 475000 0.004774
181 475000 0.004784
180 475000 0.004786
179 475000 0.004793
178 475000 0.004764
177 475000 0.005199
176 475000 0.005277
175 475000 0.004893
174 475000 0.004774
173 475000 0.004766
172 475000 0.004775
171 475000 0.004802
170 475000 0.004824
169 475000 0.004778
168 475000 0.005191
167 475000 0.005322
166 475000 0.004881
165 475000 0.004793
164 475000 0.004777
163 475000 0.004771
162 475000 0.004832
161 475000 0.004765
160 475000 0.004787
159 475000 0.005254
158 475000 0.005347
157 475000 0.004882
156 475000 0.0048
155 475000 0.004785
154 475000 0.004787
153 475000 0.005057
152 475000 0.005052
151 475000 0.005048
150 475000 0.005372
149 475000 0.005102
148 475000 0.004842
147 475000 0.004813
146 475000 0.004779
145 475000 0.004794
144 475000 0.004781
143 475000 0.004772
142 475000 0.004766
141 475000 0.005179
140 475000 0.00525
139 475000 0.004883
138 475000 0.0048
137 475000 0.004809
136 475000 0.004785
135 475000 0.004812
134 475000 0.004778
133 475000 0.00478
132 475000 0.005173
131 475000 0.005306
130 475000 0.004888
129 475000 0.004798
128 475000 0.004807
127 475000 0.004761
126 475000 0.004791
125 475000 0.004784
124 475000 0.004775
123 475000 0.005199
122 475000 0.005304
121 475000 0.004879
120 475000 0.00479
119 475000 0.004786
118 475000 0.004801
117 475000 0.004784
116 475000 0.004774
115 475000 0.004769
114 475000 0.005193
113 475000 0.005308
112 475000 0.004875
111 475000 0.004799
110 475000 0.004765
109 475000 0.004785
108 475000 0.004782
107 475000 0.004765
106 475000 0.004761
105 475000 0.005184
104 475000 0.005279
103 475000 0.004887
102 475000 0.004809
101 475000 0.004775
100 475000 0.004778
99 475000 0.004767
98 475000 0.004763
97 475000 0.004785
96 475000 0.005203
95 475000 0.005271
94 475000 0.004887
93 475000 0.004803
92 475000 0.004773
91 475000 0.004773
90 475000 0.004801
89 475000 0.004808
88 475000 0.004768
87 475000 0.005196
86 475000 0.005301
85 475000 0.004887
84 475000 0.004783
83 475000 0.004778
82 475000 0.004769
81 475000 0.004788
80 475000 0.004797
79 475000 0.004791
78 475000 0.005191
77 475000 0.005277
76 475000 0.004898
75 475000 0.0048
74 475000 0.00478
73 475000 0.004792
72 475000 0.004781
71 475000 0.004786
70 475000 0.004774
69 475000 0.005192
68 475000 0.00531
67 475000 0.004911
66 475000 0.004803
65 475000 0.0048
64 475000 0.00477
63 475000 0.004813
62 475000 0.004784
61 475000 0.004795
60 475000 0.005264
59 475000 0.00532
58 475000 0.004893
57 475000 0.004812
56 475000 0.004763
55 475000 0.004763
54 475000 0.004807
53 475000 0.004792
52 475000 0.00479
51 475000 0.005196
50 475000 0.005284
49 475000 0.004887
48 475000 0.004772
47 475000 0.004772
46 475000 0.004773
45 475000 0.004804
44 475000 0.004806
43 475000 0.00478
42 475000 0.00522
41 475000 0.005332
40 475000 0.004874
39 475000 0.004833
38 475000 0.004767
37 475000 0.004762
36 475000 0.004792
35 475000 0.004787
34 475000 0.00478
33 475000 0.005231
32 475000 0.005326
31 475000 0.004879
30 475000 0.004792
29 475000 0.004795
28 475000 0.004773
27 475000 0.00481
26 475000 0.00477
25 475000 0.004776
24 475000 0.005209
23 475000 0.005331
22 475000 0.004871
21 475000 0.004796
20 475000 0.004787
19 475000 0.004797
18 579939 0.005856
17 47564015 0.48437
16 2540447916 25.4904 
