k nbComp temps
680 475000 0.008285
679 475000 0.008754
678 475000 0.009132
677 475000 0.008336
676 475000 0.008317
675 475000 0.0083
674 475000 0.008368
673 475000 0.009413
672 475000 0.008584
671 475000 0.00833
670 475000 0.008371
669 475000 0.008321
668 475000 0.009089
667 475000 0.008912
666 475000 0.008397
665 475000 0.008316
664 475000 0.008302
663 475000 0.008756
662 475000 0.008992
661 475000 0.008376
660 475000 0.008302
659 475000 0.008308
658 475000 0.008379
657 475000 0.009444
656 475000 0.008384
655 475000 0.008314
654 475000 0.008299
653 475000 0.008298
652 475000 0.009055
651 475000 0.008819
650 475000 0.008396
649 475000 0.008309
648 475000 0.008294
647 475000 0.008768
646 475000 0.0091
645 475000 0.00835
644 475000 0.008322
643 475000 0.008318
642 475000 0.008373
641 475000 0.009454
640 475000 0.008583
639 475000 0.008329
638 475000 0.008316
637 475000 0.008295
636 475000 0.009025
635 475000 0.008854
634 475000 0.008344
633 475000 0.008302
632 475000 0.008295
631 475000 0.008783
630 475000 0.009031
629 475000 0.008405
628 475000 0.008317
627 475000 0.008304
626 475000 0.008362
625 475000 0.009436
624 475000 0.008362
623 475000 0.008322
622 475000 0.008288
621 475000 0.008299
620 475000 0.009272
619 475000 0.008809
618 475000 0.008382
617 475000 0.008298
616 475000 0.008314
615 475000 0.008761
614 475000 0.00912
613 475000 0.008368
612 475000 0.008296
611 475000 0.008305
610 475000 0.008376
609 475000 0.009395
608 475000 0.008624
607 475000 0.008322
606 475000 0.008303
605 475000 0.008308
604 475000 0.00912
603 475000 0.00877
602 475000 0.00833
601 475000 0.008311
600 475000 0.008316
599 475000 0.008763
598 475000 0.010215
597 475000 0.008401
596 475000 0.008298
595 475000 0.008296
594 475000 0.008291
593 475000 0.009526
592 475000 0.008397
591 475000 0.008308
590 475000 0.008302
589 475000 0.008292
588 475000 0.008834
587 475000 0.009288
586 475000 0.008325
585 475000 0.008286
584 475000 0.008302
583 475000 0.008366
582 475000 0.009577
581 475000 0.00849
580 475000 0.008287
579 475000 0.008304
578 475000 0.008374
577 475000 0.009634
576 475000 0.008517
575 475000 0.008311
574 475000 0.008298
573 475000 0.008363
572 475000 0.009549
571 475000 0.008538
570 475000 0.008299
569 475000 0.008293
568 475000 0.008347
567 475000 0.009684
566 475000 0.008531
565 475000 0.008293
