k nbComp temps
680 475000 0.004876
679 475000 0.004853
678 475000 0.004811
677 475000 0.00485
676 475000 0.004803
675 475000 0.004833
674 475000 0.004788
673 475000 0.006358
672 475000 0.005434
671 475000 0.004881
670 475000 0.00482
669 475000 0.004834
668 475000 0.004823
667 475000 0.004852
666 475000 0.004812
665 475000 0.004786
664 475000 0.006405
663 475000 0.005363
662 475000 0.004882
661 475000 0.004835
660 475000 0.004859
659 475000 0.004865
658 475000 0.00479
657 475000 0.004802
656 475000 0.004785
655 475000 0.006369
654 475000 0.005518
653 475000 0.004923
652 475000 0.004798
651 475000 0.004833
650 475000 0.004842
649 475000 0.004815
648 475000 0.004797
647 475000 0.004779
646 475000 0.006347
645 475000 0.005366
644 475000 0.00489
643 475000 0.00483
642 475000 0.00483
641 475000 0.004813
640 475000 0.004793
639 475000 0.004852
638 475000 0.004788
637 475000 0.006369
636 475000 0.005373
635 475000 0.004953
634 475000 0.00483
633 475000 0.0048
632 475000 0.004813
631 475000 0.004793
630 475000 0.004802
629 475000 0.004784
628 475000 0.006362
627 475000 0.005412
626 475000 0.00487
625 475000 0.004816
624 475000 0.004812
623 475000 0.004814
622 475000 0.004784
621 475000 0.004792
620 475000 0.004804
619 475000 0.00635
618 475000 0.005429
617 475000 0.00491
616 475000 0.004826
615 475000 0.00479
614 475000 0.004822
613 475000 0.004812
612 475000 0.004793
611 475000 0.004795
610 475000 0.006353
609 475000 0.005418
608 475000 0.004917
607 475000 0.004796
606 475000 0.004783
605 475000 0.004806
604 475000 0.005091
603 475000 0.004992
602 475000 0.004808
601 475000 0.006318
600 475000 0.005262
599 475000 0.004895
598 475000 0.004835
597 475000 0.004801
596 475000 0.004814
595 475000 0.004825
594 475000 0.004779
593 475000 0.004804
592 475000 0.006086
591 475000 0.005386
590 475000 0.004918
589 475000 0.004814
588 475000 0.004809
587 475000 0.004794
586 475000 0.004825
585 475000 0.004794
584 475000 0.004791
583 475000 0.00635
582 475000 0.006208
581 475000 0.005289
580 475000 0.004847
579 475000 0.004817
578 475000 0.004994
577 475000 0.004801
576 475000 0.004819
575 475000 0.005211
574 475000 0.005982
573 475000 0.004973
572 475000 0.004873
571 475000 0.005087
570 475000 0.005089
569 475000 0.005096
568 475000 0.005089
567 475000 0.005083
566 475000 0.006484
565 475000 0.005472
564 475000 0.00514
563 475000 0.004824
562 475000 0.004858
